,furthest,genomic,phyloP,phastCons,length,monophyletic,sigTPM,tau,dev_tau
555.1,droMir,antisense,0.833484849096464,0.49387373559699,66.0,False,17.175756,0.757105029767618,0.9228236774234096
559.1,droMir,sense,1.51166667081956,0.976246376832326,23.0,False,24.313438,0.9764975408211107,0.7559021701344775
560.1,droRho,intergenic,0.828067901687995,0.565716050941077,54.0,False,1.193471,0.9600909732455765,0.946269363095618
564.1,droFic,intergenic,0.452509261577183,0.314597222099245,72.0,False,13.792892000000002,0.9015719733989658,0.9441987533239287
565.1,droEre,sense,0.29228646265013003,0.243630209144612,64.0,False,11.810596,0.8538599657840596,0.86861950054894
570.1,droGri,sense,0.9321111065025129,0.8546296301999209,27.0,False,4.398494,0.9154496512704968,0.9060849759096978
571.1,droGri,sense,0.8996018438979431,0.529722223558498,36.0,False,5.377731,0.9631246431373988,0.7917002119170636
572.1,droRho,sense,0.9956666708138641,0.758019610262458,17.0,False,4.549867,0.748818679512145,0.8465858421762453
574.1,droRho,sense,1.4710980418923403,0.8215882373498941,17.0,False,148.898865,0.5590530910717161,0.511645631111901
576.1,droRho,sense,0.233549560655143,0.26817116967133897,37.0,False,3.9852269999999996,0.8767481914664739,0.8848367538937776
580.1,droEre,antisense,0.45502564497292,0.355910256736351,26.0,False,6.227176999999999,0.6305897840553247,0.8407763214821153
590.1,droFic,sense,1.3911138158973,0.9989512209000629,41.0,False,46.707671999999995,0.9503141573809011,0.44502609779585856
592.1,droSuz,sense,0.17797849016384304,0.13037634400716,31.0,False,2.001027,0.8780969891767025,0.9673818395629684
593.1,musDom,antisense,1.3631037163513702,0.8482740772189571,45.0,False,0.882416,0.9131233527198995,
598.1,droRho,antisense,1.3716158208751001,0.6420282500432299,118.0,False,14.277546,0.6534713844532694,0.8110308861650445
601.1,droFic,sense,0.68282455923097,0.508307016885578,38.0,False,2.634068,0.6644785975489871,0.8337217269767276
602.1,droEre,antisense,-0.163311120122671,0.00171111114840541,15.0,False,1.548527,0.9219425561028098,
603.1,droFic,sense,0.6803128217705171,0.44083076941912097,65.0,False,3.412924,0.8103066587214074,0.7114704987662712
616.1,droGri,sense,-0.117022221783797,0.0013555555759618698,15.0,False,3.654924,0.8989754494585795,0.9347546858707778
619.1,droGri,antisense,0.805717951140534,0.5489743613960371,26.0,False,7.045856,0.6139084744851091,0.8484095212528133
620.1,droMir,mixed,2.70802851144405,0.782774928672985,70.0,False,6.707632,0.771262066846502,0.9494933287533452
628.1,droGri,sense,1.51996824345256,0.829944444110706,42.0,False,1.6885729999999999,1.0,0.873113895137949
630.1,musDom,antisense,1.9508820887412701,0.8680813018553442,82.0,False,2.912515,0.7224958272748772,0.9999999999999996
633.1,droSuz,intergenic,-0.33885586134007106,0.0117657657089719,37.0,False,25.138296,0.6927380368324678,0.8988907498303765
636.1,droRho,antisense,1.50006668336157,0.781876191835008,35.0,False,6.401282,0.7243025928391265,0.8866921515404179
638.1,droFic,sense,1.6845926155485702,0.852567901474102,27.0,False,9.711136999999999,0.7229469852127507,0.7609657145822764
642.1,droRho,intergenic,1.21902221484731,0.9147222244077259,30.0,False,4.52594,0.9894196798453547,0.9226272171324823
645.1,droGri,sense,1.78303701959458,0.9067654317175899,27.0,False,106.303772,0.919743416623688,0.7269209665372215
646.1,droGri,intergenic,2.52834565218906,0.959802469767538,27.0,False,0.32223,1.0000000000000002,0.9999999999999996
649.1,droMir,sense,1.71053969387024,0.8953650777361221,21.0,False,4.643286,0.9507794468602815,0.9697458568179248
654.1,droGri,antisense,1.0348046030420999,0.464517242236373,29.0,False,2.460357,0.863993405656974,0.806958860532648
657.1,droGri,antisense,0.19196078140179001,0.045313725156673,17.0,False,2.389179,0.9053442861562264,0.9128536677995641
658.1,anoGam,antisense,1.58916049698989,0.9250308645107309,54.0,False,0.22559200000000001,0.9722489430968484,
662.1,droGri,sense,1.5573333623260301,0.705799999174972,25.0,False,47.056274,0.8767371417276226,0.9586348889900758
665.1,droRho,sense,0.534031748577642,0.46593650914765605,21.0,False,2.8627849999999997,,0.9337942408126099
669.1,droFic,intergenic,1.38038438330432,0.6948138143169461,111.0,False,1.308308,0.9261659088101346,0.8638492554291328
671.1,droRho,antisense,1.04068000733852,0.881759999593099,25.0,False,9.951195,0.8606708973887045,0.869017622748352
676.1,droMir,intergenic,1.7659797861588897,0.824853534997803,66.0,False,0.956102,1.0000000000000002,
683.1,droFic,antisense,0.9425634911934301,0.636730158384631,42.0,False,11.1437,0.7800186793891744,0.7801887901284821
687.1,droRho,antisense,1.1452708414273898,0.8320416685787171,48.0,False,8.189177,0.6219121861158439,0.855463770271811
690.1,droMir,sense,1.5466842181491798,0.7988771928517879,57.0,False,7.300617,0.988779681774443,0.8852611342080148
695.1,droGri,antisense,2.2248819650073197,0.8568611115907622,48.0,False,3.5314989999999997,0.7530977493649054,0.7399016275760395
697.1,droFic,antisense,1.7611642526012798,0.8241304345760749,69.0,False,1.324576,0.7708080885775299,0.8479124421499239
699.1,droEre,intergenic,-0.131390801770077,0.0013448276086014599,29.0,False,0.687134,0.9690726435271914,0.960625995233383
704.2,droMir,antisense,2.40099320415452,0.921877552067772,49.0,False,5.158677,0.7193074383633005,0.9322158158537027
706.1,droRho,intergenic,0.957761006470793,0.557628931627029,53.0,False,2.076653,1.0,0.9999999999999996
709.1,droRho,antisense,1.7892341478506002,0.767376984030725,84.0,False,5.411353,0.7640775933186421,0.8616007698177194
711.1,droGri,intergenic,0.154111109820574,0.125537036245482,18.0,False,9.768092999999999,0.9517757115671355,0.9486966556754255
713.1,droRho,intergenic,1.2328648611164799,0.676283783412555,74.0,False,0.547819,0.9831686677004898,0.9999999999999996
716.1,triCas,antisense,3.5181589661297403,0.9728974367945621,65.0,False,61.132927,0.661098540249907,0.9999999999999996
718.1,droGri,intergenic,1.8124176108811798,0.7919195411375358,87.0,False,5.845173,0.9639428653649711,0.8712579285453949
720.1,droGri,intergenic,1.4967450914794902,0.7497450996272491,17.0,False,2.100445,0.969129374959844,0.9471817458338316
725.1,droGri,antisense,1.91964443533371,0.901364445384695,75.0,False,2.820953,0.7926107750160348,0.8852610912517578
727.1,droFic,intergenic,1.4327272956419501,0.74223232229894,33.0,False,9.019302,0.9933853719529477,0.9535689426060392
729.1,droRho,antisense,1.18954955674456,0.546846847447382,37.0,False,4.240251,1.0,0.9327327998485588
731.1,droEre,antisense,0.29136274343552804,0.33859313727246904,68.0,False,3.38522,1.0,0.8279681990171068
738.1,droGri,sense,0.74666666833014,0.504450294119714,57.0,False,27.339106,0.7270130163068091,0.654255049052462
741.1,droFic,antisense,0.727240742287702,0.4495740740784199,18.0,False,2.731451,0.8493634483478723,0.9292269426609464
745.1,droGri,intergenic,3.2411110712974196,0.999870370935511,18.0,False,0.6830930000000001,,0.9514013569830639
746.1,,sense,2.87923698803133,0.996088353984327,84.0,,195.288803,0.8260179184802345,
746.2,droGri,sense,2.42317372891929,0.895666666512548,71.0,False,120.400314,0.8206758190769575,0.5177472879587676
752.1,droMir,antisense,1.81614665523171,0.789440000060325,25.0,False,2.22274,0.9964859997013951,0.9280078319456396
758.1,droFic,antisense,0.9433504280865059,0.770470086640368,39.0,False,11.499129,0.9493674753011313,0.9727027975573542
759.1,droGri,intergenic,2.54392503954781,0.9424666673255458,40.0,False,0.703087,1.0000000000000002,0.9399663273694885
764.1,droGri,sense,1.8709781372034198,0.9176174851046629,61.0,False,6.664498,0.7387972486832841,0.8630716767804001
765.1,droFic,intergenic,0.9186126028758108,0.48075675604411894,37.0,False,1.2571809999999999,1.0,
766.1,droMir,sense,1.6928636348439399,0.9060303054619441,22.0,False,398.975861,0.9324052453152324,0.49594976557056497
772.1,droGri,intergenic,1.66613606917339,0.7045442175451151,49.0,False,1.826343,1.0,0.9990665390478256
774.1,droFic,sense,1.2264127026179,0.872841271505292,21.0,False,9.592874,0.7213421069547175,0.9520895422544275
778.1,droGri,antisense,0.76386206225096,0.3383678167646261,29.0,False,41.672436,,0.9999999999999996
779.1,droFic,sense,0.586600004695356,0.348466669408871,35.0,False,6.244028,0.5642682209311793,0.9897111826968037
782.1,droGri,sense,1.3793478147599099,0.46144927460261603,23.0,False,7.899638,0.8787459439404819,0.7881427017897799
